2011/03/08 13:20:00,0.372,0.061,0.021,0.101
2011/03/08 13:30:00,0.248,0.071,0.025,0.117
2011/03/08 13:40:00,0.511,0.041,0.016,0.068
2011/03/08 13:50:00,0.255,0.03,0.011,0.05
2011/03/08 14:00:00,0.191,0.054,0.02,0.089
2011/03/08 14:10:00,0.798,0.091,0.033,0.148
2011/03/08 14:20:00,0.751,0.056,0.021,0.091
2011/03/08 14:30:00,0.253,0.056,0.02,0.092
2011/03/08 14:40:00,0.465,0.051,0.018,0.085
2011/03/08 14:50:00,0.693,0.039,0.014,0.065
2011/03/08 15:00:00,0.182,0.048,0.018,0.08
2011/03/08 15:10:00,0.683,0.031,0.011,0.051
2011/03/08 15:20:00,0.165,0.074,0.027,0.123
2011/03/08 15:30:00,0.194,0.083,0.031,0.138
2011/03/08 15:40:00,0.661,0.055,0.02,0.093
2011/03/08 15:50:00,0.225,0.08,0.03,0.134
2011/03/08 16:00:00,0.29,0.054,0.02,0.091
2011/03/08 16:10:00,0.179,0.058,0.022,0.096
2011/03/08 16:20:00,0.556,0.065,0.024,0.109
2011/03/08 16:30:00,0.542,0.05,0.018,0.083
2011/03/08 16:40:00,0.239,0.058,0.021,0.096
2011/03/08 16:50:00,0.516,0.046,0.017,0.074
2011/03/08 17:00:00,0.474,0.045,0.017,0.071
2011/03/08 17:10:00,0.391,0.035,0.013,0.054
2011/03/08 17:20:00,0.285,0.032,0.011,0.049
2011/03/08 17:30:00,0.229,0.016,0.005,0.026
2011/03/08 17:40:00,0.385,0.007,0.003,0.012
2011/03/08 17:50:00,0.271,0.01,0.004,0.017
2011/03/08 18:00:00,0.284,0.01,0.004,0.017
2011/03/08 18:10:00,0.216,0.009,0.003,0.016
2011/03/08 18:20:00,0.207,0.007,0.003,0.013
2011/03/08 18:30:00,0.077,0.006,0.002,0.01
2011/03/08 18:40:00,0.044,0.004,0.002,0.008
2011/03/08 18:50:00,0.062,0.003,0.001,0.005
2011/03/08 19:00:00,0.062,0.002,0.001,0.003
2011/03/08 19:10:00,0.059,0.001,0,0.002
2011/03/08 19:20:00,0.048,0,0,0.001
2011/03/08 19:30:00,0.04,0,0,0
2011/03/08 19:40:00,0.03,0,0,0
2011/03/08 19:50:00,0.02,0,0,0
2011/03/08 20:00:00,0.012,0,0,0
2011/03/08 20:10:00,0.008,0,0,0
2011/03/08 20:20:00,0.004,0,0,0
2011/03/08 20:30:00,0.002,0,0,0
2011/03/08 20:40:00,0.002,0,0,0
2011/03/08 20:50:00,0.002,0,0.001,0
2011/03/08 21:00:00,0.002,0.001,0.001,0
2011/03/08 21:10:00,0.002,0.001,0.001,0
2011/03/08 21:20:00,0.002,0.001,0.001,0
2011/03/08 21:30:00,0.002,0.001,0.001,0
2011/03/08 21:40:00,0.002,0.001,0.001,0
2011/03/08 21:50:00,0.002,0.001,0.001,0.001
2011/03/08 22:00:00,0.002,0.001,0.001,0.001
2011/03/08 22:10:00,0.002,0.001,0.001,0.001
2011/03/08 22:20:00,0.002,0.001,0.001,0.001
2011/03/08 22:30:00,0.002,0.001,0.001,0.001
2011/03/08 22:40:00,0.002,0.001,0.001,0.001
2011/03/08 22:50:00,0.002,0.001,0.001,0.001
2011/03/08 23:00:00,0.002,0.001,0.001,0.001
2011/03/08 23:10:00,0.002,0.001,0.001,0.001
2011/03/08 23:20:00,0.002,0.001,0.001,0.001
2011/03/08 23:30:00,0.002,0.001,0.001,0.001
2011/03/08 23:40:00,0.002,0.001,0.001,0.001
2011/03/08 23:50:00,0.002,0.001,0.001,0.001
2011/04/08 00:00:00,0.002,0.001,0.001,0.001
2011/04/08 00:10:00,0.002,0.001,0.001,0.001
2011/04/08 00:20:00,0.002,0.001,0.001,0.001
2011/04/08 00:30:00,0.002,0.001,0.001,0.001
2011/04/08 00:40:00,0.002,0.001,0.001,0.001
2011/04/08 00:50:00,0.002,0.001,0.001,0.001
2011/04/08 01:00:00,0.002,0.001,0.001,0.001
2011/04/08 01:10:00,0.002,0.001,0.001,0.001
2011/04/08 01:20:00,0.002,0.001,0.001,0.001
2011/04/08 01:30:00,0.002,0.001,0.001,0.001
2011/04/08 01:40:00,0.002,0.001,0.001,0.001
2011/04/08 01:50:00,0.002,0.001,0.001,0.001
2011/04/08 02:00:00,0.002,0,0,0.001
2011/04/08 02:10:00,0.002,0,0,0.001
2011/04/08 02:20:00,0.002,0,0,0
2011/04/08 02:30:00,0.002,0,0,0
2011/04/08 02:40:00,0.002,0,0,0
2011/04/08 02:50:00,0.002,0,0,0
2011/04/08 03:00:00,0.002,0,0,0.001
2011/04/08 03:10:00,0.002,0,0,0
2011/04/08 03:20:00,0.002,0,0,0
2011/04/08 03:30:00,0.002,0,0,0
2011/04/08 03:40:00,0.002,0,0,0
2011/04/08 03:50:00,0.002,0,0,0
2011/04/08 04:00:00,0.002,0,0,0
2011/04/08 04:10:00,0.002,0.001,0.001,0
2011/04/08 04:20:00,0.002,0.001,0.001,0
2011/04/08 04:30:00,0.002,0.001,0.001,0.001
2011/04/08 04:40:00,0.002,0.001,0.001,0.001
2011/04/08 04:50:00,0.002,0.001,0.001,0
2011/04/08 05:00:00,0.002,0.001,0.001,0.001
2011/04/08 05:10:00,0.002,0.001,0.001,0.001
2011/04/08 05:20:00,0.002,0.001,0.001,0.001
2011/04/08 05:30:00,0.002,0.001,0.001,0.002
2011/04/08 05:40:00,0.002,0.002,0.001,0.002
2011/04/08 05:50:00,0.002,0.002,0.001,0.003
2011/04/08 06:00:00,0.004,0.003,0.001,0.003
2011/04/08 06:10:00,0.006,0.003,0.001,0.004
2011/04/08 06:20:00,0.008,0.004,0.001,0.004
2011/04/08 06:30:00,0.01,0.004,0.001,0.005
2011/04/08 06:40:00,0.012,0.005,0.002,0.006
2011/04/08 06:50:00,0.015,0.005,0.002,0.006
2011/04/08 07:00:00,0.018,0.005,0.002,0.006
2011/04/08 07:10:00,0.022,0.005,0.002,0.006
2011/04/08 07:20:00,0.024,0.006,0.002,0.007
2011/04/08 07:30:00,0.03,0.007,0.002,0.009
2011/04/08 07:40:00,0.034,0.009,0.003,0.011
2011/04/08 07:50:00,0.036,0.009,0.003,0.011
2011/04/08 08:00:00,0.038,0.009,0.003,0.011
2011/04/08 08:10:00,0.038,0.011,0.003,0.013
2011/04/08 08:20:00,0.04,0.011,0.004,0.014
2011/04/08 08:30:00,0.05,0.011,0.004,0.014
2011/04/08 08:40:00,0.064,0.013,0.004,0.016
2011/04/08 08:50:00,0.068,0.014,0.004,0.017
2011/04/08 09:00:00,0.066,0.015,0.005,0.018
2011/04/08 09:10:00,0.077,0.016,0.005,0.019
2011/04/08 09:20:00,0.082,0.015,0.005,0.019
2011/04/08 09:30:00,0.082,0.014,0.004,0.017
2011/04/08 09:40:00,0.091,0.014,0.004,0.018
2011/04/08 09:50:00,0.096,0.016,0.005,0.02
2011/04/08 10:00:00,0.104,0.02,0.006,0.026
2011/04/08 10:10:00,0.111,0.021,0.006,0.026
2011/04/08 10:20:00,0.113,0.018,0.005,0.025
2011/04/08 10:30:00,0.099,0.016,0.005,0.022
2011/04/08 10:40:00,0.103,0.017,0.005,0.023
2011/04/08 10:50:00,0.11,0.021,0.006,0.028
2011/04/08 11:00:00,0.141,0.016,0.004,0.021
2011/04/08 11:10:00,0.146,0.012,0.004,0.015
2011/04/08 11:20:00,0.12,0.014,0.004,0.017
2011/04/08 11:30:00,0.113,0.016,0.005,0.02
2011/04/08 11:40:00,0.122,0.026,0.008,0.035
2011/04/08 11:50:00,0.146,0.031,0.009,0.044
2011/04/08 12:00:00,0.112,0.036,0.01,0.052
2011/04/08 12:10:00,0.084,0.039,0.011,0.06
