8/12/2011 10:40,0,26.89,53.05,27.42,65.72,0,0,0
8/12/2011 10:50,0,28.1,47.82,29.07,55.83,0,0,0
8/12/2011 11:00,0,27.83,46.88,29.1,57.06,0,0,0
8/12/2011 11:10,0,28.2,51.2,28.63,58.89,0,0,0
8/12/2011 11:20,0,29.51,46.38,29.76,53.84,0,0,0
8/12/2011 11:30,0,29.53,43.79,30.24,59.81,0,0,0
8/12/2011 11:40,0,29.7,44.65,30.71,57.99,0,0,0
8/12/2011 11:50,0,29.7,48.61,30.99,59.56,0,0,0
8/12/2011 12:00,0,29.73,45.91,30.47,56.36,0,0,0
8/12/2011 12:10,0,28.58,44.92,29.54,51.84,0,0,0
8/12/2011 12:20,0,27.02,51.55,27.01,62.18,0,0,0
8/12/2011 12:30,0,26.82,54.45,26.47,61.07,0,0,0
8/12/2011 12:40,0,27.18,50.72,27.03,62.42,0,0,0
8/12/2011 12:50,0,26.52,52.8,26.67,68.48,0,0,0
8/12/2011 13:00,0,27.22,54.43,27.44,62.61,0,0,0
8/12/2011 13:10,0,30.39,42.94,30.04,52.8,0,0,0
8/12/2011 13:20,0,29.62,44.87,30.12,58.41,0,0,0
8/12/2011 13:30,0,30.43,45.28,31.16,49.85,0,0,0
8/12/2011 13:40,0,31.3,34.33,30.84,45.69,0,0,0
8/12/2011 13:50,0,31.95,31.68,31.57,46.05,0,0,0
8/12/2011 14:00,0,29.78,33.67,29.05,39.74,0,0,0
8/12/2011 14:10,0,29.77,36.37,28.69,44.67,0,0,0
8/12/2011 14:20,0,30.39,33.43,29.32,45.36,0,0,0
8/12/2011 14:30,0,28.86,34.09,28.11,51.76,0,0,0
8/12/2011 14:40,0,28.58,35.53,28.04,53.95,0,0,0
8/12/2011 14:50,0,29.63,32.8,29.66,54.92,0,0,0
8/12/2011 15:00,0,28.65,33.92,28.6,52.68,0,0,0
8/12/2011 15:10,0,27.23,37.89,26.88,58.42,0,0,0
8/12/2011 15:20,0,26.62,39.62,25.97,56.97,0,0,0
8/12/2011 15:30,0,26.53,43.05,25.74,58.68,0,0,0
8/12/2011 15:40,0,26.93,48.43,26.27,59.29,0,0,0
8/12/2011 15:50,0,28.18,45.63,27.45,57.5,0,0,0
8/12/2011 16:00,0,27.69,48.82,27.12,60.22,0,0,0
8/12/2011 16:10,0,26.85,49.75,26.24,63.42,0,0,0
8/12/2011 16:20,0,28.4,45.27,27.44,61.45,0,0,0
8/12/2011 16:30,0,29.06,42.53,28.14,57.37,0,0,0
8/12/2011 16:40,0,28.91,46.67,27.92,56.97,0,0,0
8/12/2011 16:50,0,28.46,46.92,27.49,57.83,0,0,0
8/12/2011 17:00,0,28,43.71,26.84,54.51,0,0,0
8/12/2011 17:10,0,27.36,44.65,26.07,58.74,0,0,0
8/12/2011 17:20,0,25.45,47.06,24.43,63.05,0,0,0
8/12/2011 17:30,0,24.77,50.08,23.52,65.79,0,0,0
8/12/2011 17:40,0,24.51,53.02,23.11,73.55,0,0,0
8/12/2011 17:50,0,25.12,52.41,23.36,67.17,0,0,0
8/12/2011 18:00,0,24.48,54.28,22.94,67.8,0,0,0
8/12/2011 18:10,0,24.13,57.49,22.6,72.33,0,0,0
8/12/2011 18:20,0,23.7,61.89,22.28,74.61,0,0,0
8/12/2011 18:30,0,23.48,63.44,21.95,79.47,0,0,0
8/12/2011 18:40,0,23.25,64.27,21.74,77.04,0,0,0
8/12/2011 18:50,0,23.08,66.13,21.79,80.5,0,0,0
8/12/2011 19:00,0,22.71,67.72,21.49,80.9,0,0,0
8/12/2011 19:10,0,22.64,67.02,21.33,78.96,0,0,0
8/12/2011 19:20,0,22.74,64.17,21.42,79.35,0,0,0
8/12/2011 19:30,0,22.36,77.83,21.31,89.1,0,0,0.2
8/12/2011 19:40,0,21.07,82.7,20.41,91.8,0,0,0
8/12/2011 19:50,0,20.46,80.8,19.49,91.2,0,0,0
8/12/2011 20:00,0,20.23,77.32,19.09,90.5,0,0,0
8/12/2011 20:10,0,20.42,76.43,18.92,90,0,0,0
8/12/2011 20:20,0,20.26,77.39,18.94,89.2,0,0,0
8/12/2011 20:30,0,19.93,76.28,18.73,87.1,0,0,0
8/12/2011 20:40,0,19.39,75.8,18.32,86.3,0,0,0
8/12/2011 20:50,0,19.03,78.04,18.02,88.7,0,0,0
8/12/2011 21:00,0,18.8,78.68,17.84,86.9,0,0,0
8/12/2011 21:10,0,18.66,78.05,17.74,86.5,0,0,0
8/12/2011 21:20,0,18.41,77.99,17.53,87.8,0,0,0
8/12/2011 21:30,0,18.08,80.2,17.22,89.4,0,0,0
8/12/2011 21:40,0,17.9,81.5,17.03,91.6,0,0,0
8/12/2011 21:50,0,17.73,88.1,16.97,91.9,0,0,0
8/12/2011 22:00,0,17.37,89.6,16.78,93.5,0,0,0
8/12/2011 22:10,0,17.18,86.7,16.61,94.4,0,0,0
8/12/2011 22:20,0,17.19,87,16.41,93.5,0,0,0
8/12/2011 22:30,0,17.05,86.8,16.19,93.7,0,0,0
8/12/2011 22:40,0,17.07,87.7,16.26,94.4,0,0,0
8/12/2011 22:50,0,17.1,89.2,16.33,95.3,0,0,0
8/12/2011 23:00,0,16.99,87.9,16.33,95,0,0,0
8/12/2011 23:10,0,17,92.6,16.38,95,0,0,0
8/12/2011 23:20,0,16.7,90,16.34,94,0,0,0
8/12/2011 23:30,0,16.63,92.2,16.3,94.6,0,0,0
8/12/2011 23:40,0,16.51,91.2,16.32,95,0,0,0
8/12/2011 23:50,0,16.38,92.4,16.14,94.1,0,0,0
8/13/2011 0:00,0,16.21,92,15.93,94.2,0,0,0
8/13/2011 0:10,0,15.98,93.1,15.75,93.8,0,0,0
8/13/2011 0:20,0,15.64,92.2,15.41,93.6,0,0,0
8/13/2011 0:30,0,15.29,93.3,14.9,94.1,0,0,0
8/13/2011 0:40,0,15.1,94.1,14.67,94.6,0,0,0
8/13/2011 0:50,0,14.88,94.8,14.55,95.3,0,0,0
8/13/2011 1:00,0,14.7,95.5,14.44,96.1,0,0,0
8/13/2011 1:10,0,14.58,95.3,14.35,95.1,0,0,0
8/13/2011 1:20,0,14.48,96.3,14.2,96.2,0,0,0
8/13/2011 1:30,0,14.24,96.1,14.07,95.8,0,0,0
