		Putz	90degreen	Gruenwand	Efeu	Optigruen														
01.02.2012	13:40:00	0.375551571	0.269854842	0.433493381	0.89479038	0.326789272														
01.02.2012	13:50:00	0.372943574	0.265985956	0.430158363	0.910941748	0.332840925														
01.02.2012	14:00:00	0.386409355	0.260557671	0.429330179	0.910813537	0.326048253														
01.02.2012	14:10:00	0.390597708	0.253198169	0.427036749	0.922056687	0.316838957														
01.02.2012	14:20:00	0.399167544	0.249667799	0.430208155	0.910209449	0.321610096														
01.02.2012	14:30:00	0.4094401	0.240803853	0.435681218	0.893953363	0.319054614														
01.02.2012	14:40:00	0.424511515	0.242324628	0.437378291	0.915759507	0.312421236														
01.02.2012	14:50:00	0.430889468	0.245728747	0.433437091	0.928623879	0.307492113														
01.02.2012	15:00:00	0.440815106	0.248145434	0.413332104	0.937756686	0.310516229														
02.02.2012	13:00:00	0.404803075	0.312767405	0.434603917	0.809192823	0.255902822														
02.02.2012	13:10:00	0.386698079	0.295135101	0.437607474	0.842696419	0.287246278														
02.02.2012	13:20:00	0.375551571	0.279803408	0.435112404	0.861580373	0.311227878														
02.02.2012	13:30:00	0.363082085	0.271180994	0.429143838	0.890524088	0.327640285														
02.02.2012	13:40:00	0.359555856	0.265985956	0.424206486	0.904659391	0.321746227														
02.02.2012	13:50:00	0.361642254	0.257925775	0.424993511	0.913797365	0.322754836														
02.02.2012	14:00:00	0.368375426	0.251585442	0.42431677	0.921945877	0.324360901														
02.02.2012	14:10:00	0.378996998	0.241583574	0.421744325	0.929558274	0.320626579														
02.02.2012	14:20:00	0.382731233	0.23938736	0.426243492	0.920623969	0.308367327														
02.02.2012	14:30:00	0.394130094	0.236849685	0.421239151	0.907856068	0.306966365														
02.02.2012	14:40:00	0.404285944	0.238535448	0.424237295	0.927195391	0.298490794														
02.02.2012	14:50:00	0.411609965	0.242856742	0.423453679	0.937436906	0.303898236														
02.02.2012	15:00:00	0.425667406	0.250709735	0.4264293	0.953559899	0.303604898														
03.02.2012	13:00:00	0.399780705	0.308886916	0.377010373	0.846294269	0.241578091														
03.02.2012	13:10:00	0.395893948	0.2992342	0.370098516	0.859426422	0.249630694														
03.02.2012	13:20:00	0.400297217	0.278357395	0.362397567	0.855569347	0.255436059														
03.02.2012	13:30:00	0.398861669	0.280661043	0.370770201	0.87346424	0.268568194														
03.02.2012	13:40:00	0.387287558	0.28427249	0.37983795	0.882042907	0.28083453														
03.02.2012	13:50:00	0.390156354	0.279285253	0.376591472	0.884555849	0.282914786														
03.02.2012	14:00:00	0.38250623	0.265985956	0.383393617	0.899872834	0.285292221														
03.02.2012	14:10:00	0.393434979	0.265985956	0.395761153	0.909445949	0.285292221														
03.02.2012	14:20:00	0.385732186	0.259576656	0.394271088	0.904659391	0.270683885														
03.02.2012	14:30:00	0.396691891	0.253655481	0.386997402	0.89866827	0.277734811														
03.02.2012	14:40:00	0.404126147	0.260203652	0.372639238	0.904659391	0.260484202														
03.02.2012	14:50:00	0.395893948	0.259336307	0.370098516	0.889581735	0.249630694														
03.02.2012	15:00:00	0.416578213	0.261515603	0.373208587	0.897057212	0.251728431														
04.02.2012	13:00:00	0.408303161	0.278357395	0.326157811	0.86258221	0.243825329														
04.02.2012	13:10:00	0.402376683	0.279803408	0.303566794	0.869412922	0.233420908														
04.02.2012	13:20:00	0.400775184	0.285835654	0.313987743	0.864152255	0.223549875														
04.02.2012	13:30:00	0.406334487	0.274706807	0.306552696	0.860167946	0.245538387														
04.02.2012	13:40:00	0.413106728	0.261149847	0.297495458	0.855314334	0.217859514														
04.02.2012	13:50:00	0.387287558	0.249361833	0.292183039	0.86696525	0.249630694														
04.02.2012	14:00:00	0.413106728	0.23938736	0.292183039	0.859426422	0.224667624														
04.02.2012	14:10:00	0.401631541	0.265985956	0.324647821	0.854400536	0.249630694														
04.02.2012	14:20:00	0.413106728	0.2992342	0.292183039	0.859426422	0.224667624														
04.02.2012	14:30:00	0.387287558	0.2992342	0.292183039	0.86696525	0.249630694														
04.02.2012	14:40:00	0.395527718	0.254667404	0.298399699	0.846915175	0.191206489														
04.02.2012	14:50:00	0.404126147	0.260203652	0.304886649	0.865326374	0.195363152														
04.02.2012	15:00:00	0.413106728	0.265985956	0.311661908	0.884555849	0.199704555														
05.02.2012	13:00:00	0.392900421	0.2992342	0.406515532	0.825993357	0.244203939														
05.02.2012	13:10:00	0.390262116	0.286823565	0.409325547	0.850463207	0.276089246														
05.02.2012	13:20:00	0.378831497	0.282247106	0.398083441	0.861204137	0.287783856														
05.02.2012	13:30:00	0.369445041	0.272473418	0.399079272	0.875239574	0.292250568														
05.02.2012	13:40:00	0.375551571	0.265985956	0.37777201	0.886383444	0.272324393														
05.02.2012	13:50:00	0.385732186	0.273997581	0.366108868	0.88286037	0.270683885														
05.02.2012	14:00:00	0.382936012	0.268974562	0.367691015	0.894494679	0.269264568														
05.02.2012	14:10:00	0.396415547	0.265985956	0.37777201	0.904659391	0.272324393														
05.02.2012	14:20:00	0.39650869	0.256486457	0.386099016	0.920814023	0.28083453														
05.02.2012	14:30:00	0.402821913	0.248327137	0.387960881	0.923428259	0.285884114														
05.02.2012	14:40:00	0.413106728	0.252937588	0.396927902	0.935383673	0.282600785														
05.02.2012	14:50:00	0.421537478	0.252415244	0.405478503	0.935430119	0.285292221														
05.02.2012	15:00:00	0.434849187	0.251986695	0.401879829	0.93957607	0.283790683														
06.02.2012	13:00:00	0.399780705	0.28314634	0.326742323	0.87547683	0.225472885														
06.02.2012	13:10:00	0.403030954	0.291935805	0.313562286	0.860529665	0.219187926														
06.02.2012	13:20:00	0.407288323	0.303448766	0.329220325	0.866434347	0.253146619														
06.02.2012	13:30:00	0.39817516	0.288418506	0.337946647	0.871960859	0.252638292														
06.02.2012	13:40:00	0.401631541	0.265985956	0.324647821	0.854400536	0.249630694														
06.02.2012	13:50:00	0.420108537	0.284018902	0.316944313	0.858659761	0.253861722														
06.02.2012	14:00:00	0.413106728	0.287264832	0.327245003	0.868473016	0.239645466														
06.02.2012	14:10:00	0.397218008	0.276216185	0.314658657	0.869864799	0.230428333														
06.02.2012	14:20:00	0.413106728	0.261149847	0.297495458	0.855314334	0.217859514														
06.02.2012	14:30:00	0.389723328	0.271004559	0.308721701	0.853452256	0.226080628														
06.02.2012	14:40:00	0.413106728	0.287264832	0.327245003	0.868473016	0.239645466														
06.02.2012	14:50:00	0.413106728	0.265985956	0.311661908	0.884555849	0.199704555														
06.02.2012	15:00:00	0.413106728	0.2992342	0.292183039	0.859426422	0.224667624														
07.02.2012	13:00:00	0.387287558	0.408046637	0.318745133	0.86353851	0.238283844														
07.02.2012	13:10:00	0.391739139	0.412736828	0.308975167	0.863065856	0.241022739														
07.02.2012	13:20:00	0.397806479	0.407845132	0.311661908	0.871153488	0.244083345														
07.02.2012	13:30:00	0.385868922	0.39459455	0.308237052	0.854952832	0.230428333														
07.02.2012	13:40:00	0.381329287	0.405117071	0.287687915	0.862905881	0.230428333														
07.02.2012	13:50:00	0.381329287	0.405117071	0.287687915	0.862905881	0.230428333														
07.02.2012	14:00:00	0.389158512	0.416325844	0.304886649	0.865326374	0.217070168														
07.02.2012	14:10:00	0.387287558	0.411447025	0.292183039	0.84811818	0.234028775														
07.02.2012	14:20:00	0.391739139	0.412736828	0.282107762	0.842269089	0.206590919														
07.02.2012	14:30:00	0.372473279	0.392438295	0.306552696	0.860167946	0.19643071														
07.02.2012	14:40:00	0.389158512	0.416325844	0.304886649	0.839104363	0.217070168														
07.02.2012	14:50:00	0.394881431	0.387244259	0.309370276	0.851444133	0.220262377														
07.02.2012	15:00:00	0.362374323	0.377980042	0.287057021	0.857045739	0.210215321														
08.02.2012	13:00:00	0.386877729	0.41797793	0.371026081	0.80988555	0.247253258														
08.02.2012	13:10:00	0.380009156	0.412001985	0.374549177	0.826810364	0.266667803														
08.02.2012	13:20:00	0.372943574	0.398978933	0.376591472	0.83932288	0.282914786														
08.02.2012	13:30:00	0.369621809	0.38427971	0.381375756	0.852284374	0.291673758														
08.02.2012	13:40:00	0.36827344	0.377328914	0.380517446	0.869595074	0.301878978														
08.02.2012	13:50:00	0.367551099	0.365980676	0.380789925	0.879718907	0.300307601														
08.02.2012	14:00:00	0.37834032	0.355525782	0.387648784	0.891223856	0.296590923														
08.02.2012	14:10:00	0.379693684	0.346172898	0.383848306	0.891355577	0.293683169														
08.02.2012	14:20:00	0.389898485	0.333528457	0.38870193	0.898560564	0.296191025														
08.02.2012	14:30:00	0.397024714	0.326172559	0.392421016	0.902458274	0.291539496														
08.02.2012	14:40:00	0.40691455	0.317816195	0.395416875	0.914345252	0.295066687														
08.02.2012	14:50:00	0.416652709	0.313361137	0.396265409	0.920190025	0.295699877														
08.02.2012	15:00:00	0.424296978	0.313419117	0.395733235	0.918954235	0.290766225														
09.02.2012	13:00:00	0.37784152	0.350322966	0.299309454	0.816399939	0.219187926														
09.02.2012	13:10:00	0.378006156	0.359863352	0.30555089	0.815967294	0.234946535														
09.02.2012	13:20:00	0.376732551	0.361339411	0.308721701	0.819314166	0.226080628														
09.02.2012	13:30:00	0.37769758	0.355661221	0.307209595	0.816778193	0.239645466														
09.02.2012	13:40:00	0.378681167	0.35908104	0.298675995	0.814193452	0.232988647														
09.02.2012	13:50:00	0.386532611	0.349981521	0.300726402	0.825303305	0.245251208														
09.02.2012	14:00:00	0.372168224	0.345062861	0.294815318	0.815008461	0.215896816														
09.02.2012	14:10:00	0.370736807	0.337597559	0.299674912	0.811873813	0.230428333														
09.02.2012	14:20:00	0.389158512	0.346938203	0.271010355	0.812882352	0.217070168														
09.02.2012	14:30:00	0.381674694	0.338264748	0.304886649	0.825993357	0.227923677														
09.02.2012	14:40:00	0.384285328	0.352586034	0.308037932	0.84154362	0.232214599														
09.02.2012	14:50:00	0.402514248	0.343735697	0.323648904	0.853627323	0.245790221														
09.02.2012	15:00:00	0.406144255	0.34966693	0.328295549	0.843671118	0.252435533														
10.02.2012	13:00:00	0.381094768	0.406340168	0.353638512	0.861262446	0.243182668														
10.02.2012	13:10:00	0.376922197	0.401891188	0.349766557	0.871642625	0.251452815														
10.02.2012	13:20:00	0.377184404	0.385101405	0.335375314	0.881059581	0.247459992														
10.02.2012	13:30:00	0.381928862	0.379406382	0.344004181	0.880762728	0.248688691														
10.02.2012	13:40:00	0.374029065	0.375255862	0.366413324	0.899769341	0.275268441														
10.02.2012	13:50:00	0.378681167	0.364780739	0.372881211	0.908967293	0.285292221														
10.02.2012	14:00:00	0.382700395	0.352397637	0.373756984	0.913843751	0.281309716														
10.02.2012	14:10:00	0.384540837	0.350167681	0.379216284	0.919095446	0.278842796														
10.02.2012	14:20:00	0.385313615	0.344073576	0.371706863	0.912959019	0.274822782														
10.02.2012	14:30:00	0.397711446	0.341981943	0.370219503	0.921516399	0.269787209														
10.02.2012	14:40:00	0.40139925	0.348904654	0.359609894	0.922972335	0.266811753														
10.02.2012	14:50:00	0.403270854	0.341981943	0.356185038	0.921890999	0.256762999														
10.02.2012	15:00:00	0.413106728	0.32915762	0.370098516	0.927275876	0.262112228														
11.02.2012	13:00:00	0.38250623	0.419129385	0.362031509	0.846785558	0.252152216														
11.02.2012	13:10:00	0.363815584	0.380843527	0.33202618	0.86353851	0.238283844														
11.02.2012	13:20:00	0.366465646	0.373238357	0.326742323	0.86574931	0.241578091														
11.02.2012	13:30:00	0.369125784	0.382291602	0.346620183	0.880581005	0.261969853														
11.02.2012	13:40:00	0.371053947	0.372698884	0.349919807	0.888408025	0.269063023														
11.02.2012	13:50:00	0.373664377	0.366900225	0.35825458	0.900113364	0.270955929														
11.02.2012	14:00:00	0.381472429	0.355846076	0.326402674	0.880209138	0.242883918														
11.02.2012	14:10:00	0.384043943	0.360885467	0.317143399	0.872837202	0.240849714														
11.02.2012	14:20:00	0.389922167	0.366409225	0.321997635	0.876965737	0.24453619														
11.02.2012	14:30:00	0.384974012	0.351787877	0.343498339	0.888446858	0.257683297														
11.02.2012	14:40:00	0.394881431	0.337958626	0.364369437	0.915302443	0.264314852														
11.02.2012	14:50:00	0.403788531	0.323982893	0.360285852	0.918263292	0.259015306														
11.02.2012	15:00:00	0.398791148	0.331824063	0.347148165	0.904659391	0.252102285														
12.02.2012	13:00:00	0.377767214	0.423694443	0.365444273	0.837944097	0.247421572														
12.02.2012	13:10:00	0.366188789	0.404504957	0.375548283	0.857045739	0.273833115														
12.02.2012	13:20:00	0.361333561	0.387520008	0.378388478	0.869228867	0.28156778														
12.02.2012	13:30:00	0.355251486	0.376432212	0.379048267	0.889100139	0.294404749														
12.02.2012	13:40:00	0.356292516	0.362708121	0.381404433	0.902550628	0.293272423														
12.02.2012	13:50:00	0.358025831	0.351101461	0.38438302	0.912700808	0.292900014														
12.02.2012	14:00:00	0.364764451	0.341254322	0.382946281	0.920057849	0.293183283														
12.02.2012	14:10:00	0.368240629	0.328667072	0.387980756	0.930612735	0.288507605														
12.02.2012	14:20:00	0.377791441	0.323625059	0.390351893	0.935234361	0.285859403														
12.02.2012	14:30:00	0.387287558	0.317936338	0.392620958	0.943531475	0.28668525														
12.02.2012	14:40:00	0.398127667	0.310655353	0.392551258	0.949547071	0.285836672														
12.02.2012	14:50:00	0.411553695	0.310483606	0.395435692	0.952273044	0.287169144														
12.02.2012	15:00:00	0.423998431	0.311068321	0.396180392	0.950659022	0.287709952														
13.02.2012	13:00:00	0.377310595	0.386832034	0.350345939	0.847456104	0.25255377														
13.02.2012	13:10:00	0.366870939	0.372768639	0.341235666	0.849631448	0.255097059														
13.02.2012	13:20:00	0.371689858	0.363081086	0.336498718	0.841868123	0.261823452														
13.02.2012	13:30:00	0.372943574	0.365730689	0.316531625	0.829271109	0.249630694														
13.02.2012	13:40:00	0.372327952	0.359594747	0.310993106	0.830888883	0.244273812														
13.02.2012	13:50:00	0.372803633	0.362000398	0.307861153	0.829638857	0.233800454														
13.02.2012	14:00:00	0.369257411	0.361087079	0.300344576	0.838957871	0.23429026														
13.02.2012	14:10:00	0.369756022	0.354647941	0.303004633	0.837647585	0.240385112														
13.02.2012	14:20:00	0.366043936	0.348475271	0.295881558	0.835951083	0.227511518														
13.02.2012	14:30:00	0.373128658	0.355219954	0.301608298	0.840457757	0.231914967														
13.02.2012	14:40:00	0.369946324	0.339429839	0.29654398	0.837147497	0.223549875														
13.02.2012	14:50:00	0.369445041	0.350322966	0.304060398	0.838464802	0.219187926														
13.02.2012	15:00:00	0.370736807	0.347827788	0.299674912	0.835070208	0.230428333														
