datetime,BV,GS,LS,LT,LF
2012-06-12 18:00:00,17.8,0.786,68.64138,,
2012-06-12 19:00:00,17.39,0.782,68.29206,,
2012-06-12 20:00:00,14.36,0.901,78.68433,,
2012-06-12 21:00:00,11.31,0.999,87.24267,,
2012-06-12 22:00:00,10.2,0.999,87.24267,,
2012-06-12 23:00:00,10.7,0.999,87.24267,,
2012-06-13 00:00:00,11.25,0.969,84.62277,,
2012-06-13 01:00:00,10.18,0.999,87.24267,,
2012-06-13 02:00:00,11.39,0.976,85.23408,,
2012-06-13 03:00:00,11.23,0.988,86.28204,,
2012-06-13 04:00:00,10.77,0.999,87.24267,,
2012-06-13 05:00:00,10.71,0.999,87.24267,,
2012-06-13 06:00:00,11.26,0.999,87.24267,,
2012-06-13 07:00:00,11.65,0.999,87.24267,,
2012-06-13 08:00:00,11.86,1,87.33,,
2012-06-13 09:00:00,12.66,0.989,86.36937,,
2012-06-13 10:00:00,12.86,0.982,85.75806,,
2012-06-13 11:00:00,13.71,0.971,84.79743,,
2012-06-13 12:00:00,15.69,0.849,74.14317,,
2012-06-13 13:00:00,16.19,0.756,66.02148,,
2012-06-13 14:00:00,18.02,0.6413,56.004729,,
2012-06-13 15:00:00,18.72,0.5938,51.856554,,
2012-06-13 16:00:00,19.6,0.5513,48.145029,,
2012-06-13 17:00:00,19.19,0.5793,50.590269,,
2012-06-13 18:00:00,17.25,0.847,73.96851,,
2012-06-13 19:00:00,13.78,0.959,83.74947,,
2012-06-13 20:00:00,13.42,0.999,87.24267,,
2012-06-13 21:00:00,12.77,1,87.33,,
2012-06-13 22:00:00,11.08,1,87.33,,
2012-06-13 23:00:00,9.37,0.999,87.24267,,
2012-06-14 00:00:00,9.6,0.999,87.24267,,
2012-06-14 01:00:00,10.27,0.999,87.24267,,
2012-06-14 02:00:00,9.7,0.999,87.24267,,
2012-06-14 03:00:00,8.94,0.999,87.24267,,
2012-06-14 04:00:00,8.52,0.999,87.24267,,
2012-06-14 05:00:00,8.66,0.999,87.24267,,
2012-06-14 06:00:00,10.05,0.999,87.24267,,
2012-06-14 07:00:00,13.07,1,87.33,,
2012-06-14 08:00:00,16.97,0.749,65.41017,,
2012-06-14 09:00:00,18.61,0.5791,50.572803,,
2012-06-14 10:00:00,20.94,0.5261,45.944313,,
2012-06-14 11:00:00,21.21,0.5083,44.389839,,
2012-06-14 12:00:00,21.2,0.541,47.24553,,
2012-06-14 13:00:00,21.36,0.5422,47.350326,,
2012-06-14 14:00:00,22.96,0.4482,39.141306,,
2012-06-14 15:00:00,23.98,0.4091,35.726703,,
2012-06-14 16:00:00,20.1,0.6191,54.066003,,
2012-06-14 17:00:00,20.52,0.5807,50.712531,,
2012-06-14 18:00:00,16.43,0.95,82.9635,,
2012-06-14 19:00:00,14.5,0.989,86.36937,,
2012-06-14 20:00:00,13.73,0.999,87.24267,,
2012-06-14 21:00:00,12.62,1,87.33,,
2012-06-14 22:00:00,12.44,1,87.33,,
2012-06-14 23:00:00,13.27,1,87.33,,
2012-06-15 00:00:00,12.91,1,87.33,,
2012-06-15 01:00:00,11.73,1,87.33,,
2012-06-15 02:00:00,10.99,0.999,87.24267,,
2012-06-15 03:00:00,9.79,0.999,87.24267,,
2012-06-15 04:00:00,9.42,0.999,87.24267,,
2012-06-15 05:00:00,9.68,0.999,87.24267,,
2012-06-15 06:00:00,13.09,0.995,86.89335,,
2012-06-15 07:00:00,16.3,0.849,74.14317,,
2012-06-15 08:00:00,18.92,0.743,64.88619,,
2012-06-15 09:00:00,20.79,0.6712,58.615896,,
2012-06-15 10:00:00,22.15,0.6454,56.362782,,
2012-06-15 11:00:00,22.86,0.6432,56.170656,,
2012-06-15 12:00:00,23.49,0.5978,52.205874,,
2012-06-15 13:00:00,24.32,0.575,50.21475,,
2012-06-15 14:00:00,25.84,0.5503,48.057699,,
2012-06-15 15:00:00,26.43,0.5059,44.180247,,
2012-06-15 16:00:00,26.61,0.485,42.35505,,
2012-06-15 17:00:00,26.99,0.459,40.08447,,
2012-06-15 18:00:00,25.99,0.491,42.87903,,
2012-06-15 19:00:00,22.63,0.727,63.48891,,
2012-06-15 20:00:00,18.2,0.89,77.7237,,
2012-06-15 21:00:00,15.55,0.999,87.24267,,
2012-06-15 22:00:00,14.26,0.999,87.24267,,
2012-06-15 23:00:00,13.49,0.999,87.24267,,
2012-06-16 00:00:00,12.86,1,87.33,,
2012-06-16 01:00:00,11.78,1,87.33,,
2012-06-16 02:00:00,10.91,0.999,87.24267,,
2012-06-16 03:00:00,10.26,0.999,87.24267,,
2012-06-16 04:00:00,9.61,0.999,87.24267,,
2012-06-16 05:00:00,10.8,0.999,87.24267,,
2012-06-16 06:00:00,15.08,1,87.33,,
2012-06-16 07:00:00,19.4,0.841,73.44453,,
2012-06-16 08:00:00,23.16,0.728,63.57624,,
2012-06-16 09:00:00,25.73,0.6208,54.214464,,
2012-06-16 10:00:00,27.1,0.5474,47.804442,,
2012-06-16 11:00:00,28.11,0.5216,45.551328,,
2012-06-16 12:00:00,28.89,0.4557,39.796281,,
2012-06-16 13:00:00,29.15,0.4554,39.770082,,
2012-06-16 14:00:00,29.55,0.4536,39.612888,,
2012-06-16 15:00:00,29.79,0.4355,38.032215,,
2012-06-16 16:00:00,29.36,0.4022,35.124126,,
2012-06-16 17:00:00,29.24,0.3971,34.678743,,
2012-06-16 18:00:00,28.23,0.429,37.46457,,
2012-06-16 19:00:00,25.44,0.5969,52.127277,,
2012-06-16 20:00:00,19.56,0.808,70.56264,,
2012-06-16 21:00:00,16.33,0.944,82.43952,,
2012-06-16 22:00:00,14.93,0.999,87.24267,,
2012-06-16 23:00:00,14.45,0.999,87.24267,,
2012-06-17 00:00:00,13.65,1,87.33,,
2012-06-17 01:00:00,12.59,0.999,87.24267,,
2012-06-17 02:00:00,11.87,0.999,87.24267,,
2012-06-17 03:00:00,11.36,0.999,87.24267,,
2012-06-17 04:00:00,10.4,0.999,87.24267,,
2012-06-17 05:00:00,11.82,0.999,87.24267,,
2012-06-17 06:00:00,15.61,0.988,86.28204,,
2012-06-17 07:00:00,20.23,0.783,68.37939,,
2012-06-17 08:00:00,24.22,0.6451,56.336583,,
2012-06-17 09:00:00,25.51,0.6041,52.756053,,
2012-06-17 10:00:00,27.47,0.5577,48.703941,,
2012-06-17 11:00:00,27.96,0.5251,45.856983,,
2012-06-17 12:00:00,28.71,0.4981,43.499073,,
2012-06-17 13:00:00,29.62,0.4788,41.813604,,
2012-06-17 14:00:00,30.25,0.4685,40.914105,,
2012-06-17 15:00:00,29.01,0.4852,42.372516,,
2012-06-17 16:00:00,28.88,0.4777,41.717541,,
2012-06-17 17:00:00,29.76,0.44,38.4252,,
2012-06-17 18:00:00,29.45,0.4173,36.442809,,
2012-06-17 19:00:00,24.07,0.723,63.13959,,
2012-06-17 20:00:00,19.21,0.94,82.0902,,
2012-06-17 21:00:00,17.54,0.999,87.24267,,
2012-06-17 22:00:00,16.49,0.999,87.24267,,
2012-06-17 23:00:00,15.94,0.999,87.24267,,
2012-06-18 00:00:00,14.88,0.999,87.24267,,
2012-06-18 01:00:00,14.47,1,87.33,,
2012-06-18 02:00:00,13.49,1,87.33,,
2012-06-18 03:00:00,12.99,1,87.33,,
2012-06-18 04:00:00,12.3,0.999,87.24267,,
2012-06-18 05:00:00,13.37,0.999,87.24267,,
2012-06-18 06:00:00,17.79,0.999,87.24267,,
2012-06-18 07:00:00,22.29,0.751,65.58483,,
2012-06-18 08:00:00,26.62,0.6184,54.004872,,
2012-06-18 09:00:00,27.91,0.56,48.9048,,
2012-06-18 10:00:00,28.85,0.4917,42.940161,,
2012-06-18 11:00:00,30,0.4414,38.547462,,
2012-06-18 12:00:00,29.61,0.4408,38.495064,,
2012-06-18 13:00:00,29.87,0.4355,38.032215,,
2012-06-18 14:00:00,30.78,0.4039,35.272587,,
2012-06-18 15:00:00,31.38,0.3726,32.539158,,
2012-06-18 16:00:00,31.95,0.3787,33.071871,,
2012-06-18 17:00:00,31.47,0.3925,34.277025,,
2012-06-18 18:00:00,30.89,0.4539,39.639087,,
2012-06-18 19:00:00,27.69,0.6158,53.777814,,
2012-06-18 20:00:00,20.16,0.916,79.99428,,
2012-06-18 21:00:00,17.8,0.993,86.71869,,
2012-06-18 22:00:00,16.78,0.999,87.24267,,
2012-06-18 23:00:00,16.19,0.999,87.24267,,
2012-06-19 00:00:00,15.77,0.999,87.24267,,
2012-06-19 01:00:00,14.92,0.999,87.24267,,
2012-06-19 02:00:00,13.92,1,87.33,,
2012-06-19 03:00:00,13.61,0.999,87.24267,,
2012-06-19 04:00:00,13.05,1,87.33,,
2012-06-19 05:00:00,14.02,1,87.33,,
2012-06-19 06:00:00,18.05,0.996,86.98068,,
2012-06-19 07:00:00,22.59,0.725,63.31425,,
2012-06-19 08:00:00,27.21,0.6375,55.672875,,
2012-06-19 09:00:00,29.28,0.506,44.18898,,
2012-06-19 10:00:00,28.92,0.5226,45.638658,,
2012-06-19 11:00:00,29.41,0.5164,45.097212,,
2012-06-19 12:00:00,29.35,0.5104,44.573232,,
2012-06-19 13:00:00,30.39,0.4735,41.350755,,
2012-06-19 14:00:00,30.86,0.4544,39.682752,,
2012-06-19 15:00:00,30.46,0.436,38.07588,,
2012-06-19 16:00:00,31.69,0.4313,37.665429,,
2012-06-19 17:00:00,31.71,0.4395,38.381535,,
2012-06-19 18:00:00,30.81,0.4846,42.320118,,
2012-06-19 19:00:00,27.36,0.6889,60.161637,,
2012-06-19 20:00:00,21.22,0.941,82.17753,,
2012-06-19 21:00:00,18.93,0.999,87.24267,,
2012-06-19 22:00:00,17.78,0.999,87.24267,,
2012-06-19 23:00:00,17.03,0.999,87.24267,,
2012-06-20 00:00:00,16.81,0.999,87.24267,,
2012-06-20 01:00:00,16.14,0.999,87.24267,,
2012-06-20 02:00:00,16.01,0.999,87.24267,,
2012-06-20 03:00:00,15.37,0.999,87.24267,,
2012-06-20 04:00:00,14.85,1,87.33,,
2012-06-20 05:00:00,15.05,1,87.33,,
2012-06-20 06:00:00,19.08,0.999,87.24267,,
2012-06-20 07:00:00,24.33,0.721,62.96493,,
2012-06-20 08:00:00,26.86,0.6321,55.201293,,
2012-06-20 09:00:00,29.04,0.5986,52.275738,,
2012-06-20 10:00:00,29.46,0.5704,49.813032,,
2012-06-20 11:00:00,30.69,0.5206,45.463998,,
2012-06-20 12:00:00,31.57,0.5032,43.944456,,
2012-06-20 13:00:00,31.89,0.5062,44.206446,,
2012-06-20 14:00:00,32.37,0.4918,42.948894,,
2012-06-20 15:00:00,32.03,0.5028,43.909524,,
2012-06-20 16:00:00,30.9,0.5297,46.258701,,
2012-06-20 17:00:00,32.62,0.4974,43.437942,,
2012-06-20 18:00:00,30.82,0.5244,45.795852,,
2012-06-20 19:00:00,27.2,0.6329,55.271157,,
2012-06-20 20:00:00,26.89,0.6338,55.349754,,
2012-06-20 21:00:00,25.43,0.701,61.21833,,
2012-06-20 22:00:00,19.43,0.811,70.82463,,
2012-06-20 23:00:00,19.26,0.821,71.69793,,
2012-06-21 00:00:00,18.48,0.877,76.58841,,
2012-06-21 01:00:00,18.18,0.89,77.7237,,
2012-06-21 02:00:00,16.63,0.964,84.18612,,
2012-06-21 03:00:00,15.81,0.999,87.24267,,
2012-06-21 04:00:00,15.08,0.999,87.24267,,
2012-06-21 05:00:00,15.54,1,87.33,,
2012-06-21 06:00:00,19.96,0.865,75.54045,,
2012-06-21 07:00:00,23.48,0.708,61.82964,,
2012-06-21 08:00:00,25.7,0.6272,54.773376,,
2012-06-21 09:00:00,26.59,0.6276,54.808308,,
2012-06-21 10:00:00,27.83,0.5838,50.983254,,
2012-06-21 11:00:00,28.67,0.5721,49.961493,,
2012-06-21 12:00:00,30.03,0.5199,45.402867,,
2012-06-21 13:00:00,30.3,0.506,44.18898,,
2012-06-21 14:00:00,30.59,0.51,44.5383,,
2012-06-21 15:00:00,30.39,0.5011,43.761063,,
2012-06-21 16:00:00,27.07,0.6795,59.340735,,
2012-06-21 17:00:00,24.8,0.755,65.93415,,
2012-06-21 18:00:00,24.96,0.701,61.21833,,
2012-06-21 19:00:00,22.92,0.852,74.40516,,
2012-06-21 20:00:00,20.09,0.989,86.36937,,
2012-06-21 21:00:00,17.93,0.997,87.06801,,
2012-06-21 22:00:00,18.2,0.999,87.24267,,
2012-06-21 23:00:00,18.28,0.999,87.24267,,
2012-06-22 00:00:00,17.47,0.999,87.24267,,
2012-06-22 01:00:00,16.77,0.999,87.24267,,
2012-06-22 02:00:00,16.7,0.999,87.24267,,
2012-06-22 03:00:00,17.14,0.999,87.24267,,
2012-06-22 04:00:00,15.85,0.999,87.24267,,
2012-06-22 05:00:00,15.94,0.999,87.24267,,
2012-06-22 06:00:00,17.39,0.999,87.24267,,
2012-06-22 07:00:00,18.11,0.999,87.24267,,
2012-06-22 08:00:00,19.56,0.996,86.98068,,
2012-06-22 09:00:00,20.62,0.765,66.80745,,
2012-06-22 10:00:00,21.38,0.713,62.26629,,
2012-06-22 11:00:00,22.33,0.6644,58.022052,,
2012-06-22 12:00:00,23.05,0.6628,57.882324,,
2012-06-22 13:00:00,24.27,0.6314,55.140162,,
2012-06-22 14:00:00,25.87,0.5587,48.791271,,
2012-06-22 15:00:00,26.06,0.566,49.42878,,
2012-06-22 16:00:00,25.45,0.6197,54.118401,,
2012-06-22 17:00:00,27.38,0.4596,40.136868,,
2012-06-22 18:00:00,26.26,0.471,41.13243,,
2012-06-22 19:00:00,24.84,0.6403,55.917399,,
2012-06-22 20:00:00,19.03,0.945,82.52685,,
2012-06-22 21:00:00,16.68,0.999,87.24267,,
2012-06-22 22:00:00,15.95,0.999,87.24267,,
2012-06-22 23:00:00,15.16,0.999,87.24267,,
2012-06-23 00:00:00,15.51,0.999,87.24267,,
2012-06-23 01:00:00,15.91,0.999,87.24267,,
2012-06-23 02:00:00,16.16,0.999,87.24267,,
2012-06-23 03:00:00,16.13,0.999,87.24267,,
2012-06-23 04:00:00,16.26,0.999,87.24267,,
2012-06-23 05:00:00,16.27,0.999,87.24267,,
2012-06-23 06:00:00,16.86,0.943,82.35219,,
2012-06-23 07:00:00,17.06,0.901,78.68433,,
2012-06-23 08:00:00,17.91,0.933,81.47889,,
2012-06-23 09:00:00,20.55,0.6828,59.628924,,
2012-06-23 10:00:00,22.18,0.5982,52.240806,,
2012-06-23 11:00:00,22.9,0.5876,51.315108,,
2012-06-23 12:00:00,24.11,0.4843,42.293919,,
2012-06-23 13:00:00,25.81,0.5046,44.066718,,
2012-06-23 14:00:00,25.01,0.4828,42.162924,,
2012-06-23 15:00:00,24.82,0.4939,43.132287,,
2012-06-23 16:00:00,25.37,0.4944,43.175952,,
2012-06-23 17:00:00,24.13,0.5721,49.961493,,
2012-06-23 18:00:00,24.14,0.6028,52.642524,,
2012-06-23 19:00:00,21.69,0.6392,55.821336,,
2012-06-23 20:00:00,18.46,0.862,75.27846,,
2012-06-23 21:00:00,15.48,0.982,85.75806,,
2012-06-23 22:00:00,14.35,0.999,87.24267,,
2012-06-23 23:00:00,13.62,1,87.33,,
2012-06-24 00:00:00,12.95,1,87.33,,
2012-06-24 01:00:00,12.17,1,87.33,,
2012-06-24 02:00:00,12.48,1,87.33,,
2012-06-24 03:00:00,13.15,1,87.33,,
2012-06-24 04:00:00,12.21,1,87.33,,
2012-06-24 05:00:00,12.6,1,87.33,,
2012-06-24 06:00:00,16.11,0.945,82.52685,,
2012-06-24 07:00:00,20.27,0.742,64.79886,,
2012-06-24 08:00:00,23.65,0.6063,52.948179,,
2012-06-24 09:00:00,24.87,0.5703,49.804299,,
2012-06-24 10:00:00,25.66,0.5209,45.490197,,
2012-06-24 11:00:00,26.81,0.5306,46.337298,,
2012-06-24 12:00:00,26.86,0.5215,45.542595,,
2012-06-24 13:00:00,26.94,0.5173,45.175809,,
2012-06-24 14:00:00,27.33,0.5358,46.791414,,
2012-06-24 15:00:00,29.12,0.4668,40.765644,,
2012-06-24 16:00:00,28.57,0.4946,43.193418,,
2012-06-24 17:00:00,28.33,0.4737,41.368221,,
2012-06-24 18:00:00,26.2,0.5809,50.729997,,
2012-06-24 19:00:00,21.78,0.827,72.22191,,
2012-06-24 20:00:00,19.79,0.92,80.3436,,
2012-06-24 21:00:00,18.12,0.999,87.24267,,
2012-06-24 22:00:00,17.96,0.999,87.24267,,
2012-06-24 23:00:00,21.08,0.6284,54.878172,,
2012-06-25 00:00:00,15.95,0.976,85.23408,,
2012-06-25 01:00:00,15.85,0.999,87.24267,,
2012-06-25 02:00:00,15.71,0.999,87.24267,,
2012-06-25 03:00:00,15.84,0.999,87.24267,,
2012-06-25 04:00:00,15.73,0.999,87.24267,,
2012-06-25 05:00:00,15.8,0.999,87.24267,,
2012-06-25 06:00:00,16.78,0.995,86.89335,,
2012-06-25 07:00:00,17.6,0.955,83.40015,,
2012-06-25 08:00:00,17.75,0.962,84.01146,,
2012-06-25 09:00:00,17.94,0.96,83.8368,,
2012-06-25 10:00:00,18.4,0.935,81.65355,,
2012-06-25 11:00:00,16.29,0.927,80.95491,,
2012-06-25 12:00:00,15.14,0.999,87.24267,,
2012-06-25 13:00:00,15.5,0.999,87.24267,,
2012-06-25 14:00:00,17.53,0.926,80.86758,,
2012-06-25 15:00:00,17.45,0.925,80.78025,,
2012-06-25 16:00:00,17.52,0.972,84.88476,,
2012-06-25 17:00:00,17.46,0.983,85.84539,,
2012-06-25 18:00:00,17.51,0.967,84.44811,,
2012-06-25 19:00:00,17.29,0.952,83.13816,,
2012-06-25 20:00:00,15.53,0.999,87.24267,,
2012-06-25 21:00:00,13.82,0.999,87.24267,,
2012-06-25 22:00:00,13.31,1,87.33,,
2012-06-25 23:00:00,13.36,1,87.33,,
2012-06-26 00:00:00,11.35,1,87.33,,
2012-06-26 01:00:00,11.07,0.999,87.24267,,
2012-06-26 02:00:00,11.08,0.999,87.24267,,
2012-06-26 03:00:00,9.5,0.999,87.24267,,
2012-06-26 04:00:00,8.43,0.999,87.24267,,
2012-06-26 05:00:00,9.51,0.999,87.24267,,
2012-06-26 06:00:00,10.4,0.999,87.24267,,
2012-06-26 07:00:00,13.39,0.901,78.68433,,
2012-06-26 08:00:00,16.21,0.811,70.82463,,
2012-06-26 09:00:00,20.45,0.6328,55.262424,,
2012-06-26 10:00:00,21.35,0.5216,45.551328,,
2012-06-26 11:00:00,20.81,0.542,47.33286,,
2012-06-26 12:00:00,22.82,0.5277,46.084041,,
2012-06-26 13:00:00,24.05,0.4691,40.966503,,
2012-06-26 14:00:00,24.31,0.4048,35.351184,,
2012-06-26 15:00:00,24.22,0.3664,31.997712,,
2012-06-26 16:00:00,23.5,0.4637,40.494921,,
