11/06/2011 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0
11/06/2011 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0
11/06/2011 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0
11/06/2011 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:30,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:40,0.001,0,0,0.001,0,0.001,0.001,0.001,0,0.003,0.001,0,0,0.001,0.001,0.023,0,0,0,0,0
11/06/2011 06:50,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.006,0.002,0.001,0.001,0.002,0.001,0.022,0,0,0,0,0
11/06/2011 07:00,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.013,0.005,0.002,0.002,0.004,0.002,0.023,0,0,0,0,0
11/06/2011 07:10,0.003,0.003,0.002,0.004,0.003,0.004,0.004,0.003,0.001,0.023,0.008,0.003,0.002,0.007,0.004,0.023,0,0,0,0,0
11/06/2011 07:20,0.004,0.003,0.003,0.005,0.004,0.005,0.005,0.004,0.002,0.03,0.01,0.003,0.003,0.008,0.005,0.023,0,0,0,0,0
11/06/2011 07:30,0.005,0.004,0.004,0.006,0.004,0.006,0.006,0.005,0.002,0.034,0.012,0.004,0.004,0.01,0.006,0.022,0,0,0,0,0
11/06/2011 07:40,0.007,0.006,0.005,0.008,0.006,0.008,0.008,0.006,0.002,0.046,0.015,0.006,0.005,0.013,0.008,0.023,0,0,0,0,0
11/06/2011 07:50,0.008,0.006,0.006,0.008,0.007,0.009,0.009,0.007,0.003,0.051,0.017,0.006,0.006,0.014,0.009,0.023,0,0,0,0,0
11/06/2011 08:00,0.009,0.007,0.007,0.009,0.007,0.01,0.01,0.008,0.003,0.057,0.019,0.007,0.006,0.016,0.01,0.023,0,0,0,0,0
11/06/2011 08:10,0.01,0.008,0.008,0.011,0.009,0.011,0.011,0.009,0.003,0.064,0.021,0.008,0.007,0.018,0.011,0.023,0,0,0,0,0
11/06/2011 08:20,0.012,0.009,0.009,0.012,0.01,0.013,0.013,0.011,0.004,0.073,0.024,0.009,0.008,0.022,0.013,0.024,0,0,0,0,0
11/06/2011 08:30,0.013,0.011,0.01,0.015,0.01,0.014,0.014,0.013,0.004,0.08,0.026,0.01,0.009,0.023,0.014,0.024,0,0,0,0,0
11/06/2011 08:40,0.013,0.012,0.01,0.017,0.011,0.015,0.015,0.014,0.004,0.083,0.027,0.01,0.009,0.024,0.015,0.025,0,0,0,0,0
11/06/2011 08:50,0.016,0.013,0.011,0.019,0.012,0.016,0.016,0.014,0.005,0.087,0.03,0.011,0.01,0.027,0.016,0.025,0,0,0,0,0
